piikokíwa,piikokí,i2piikokí,i2piikokí,NA,,pers assumed
piiksikaohsiwa,piiksikaohsi,i2piiksikaohsi,i2piiksikaohsi,NA,,"i2, pers, elsewhere assumed"
piinotóyiwa,piinotóyi,i2piinotóyi,i2piinotóyi,NA,,pers assumed
píítaawa,píítaa,i2píítaa,i2píítaa,NA,,pers assumed
píítaiáíwa,píítaiáí,i2píítaiáí,i2píítaiáí,NA,,cf pitaa
píítaiki'somma,píítaiki'somm,i2píítaiki'somm,i2píítaiki'somm,NA,,"proper, cf pitaa, possible typo?"
pí'kihtaana,pí'kihtaan,i2pí'kihtaan,i2pí'kihtaan,NA,,pers assumed
piksííksiinaawa,piksííksiinaa,i2piksííksiinaa,i2piksííksiinaa,NA,,"pers, elsewhere assumed"
pi'kssííwa,pi'kssíí,%^SPi2pi'kssíí,i2pi'kssíí,NA_IM,,
pinaapisinaawa,pinaapisinaa,i2nnaapisinaa,i2nnaapisinaa,NA,,"proper, cf pinaap"
pinotóyiwa,pinotóyi,i2pinotóyi,i2pinotóyi,NA,,cf piinotóyi
pisatsiinikimma,pisatsiinikimm,%^SPi2pisatsiinikimm,i2pisatsiinikimm,NA,,cf pisat
pisspsksiwa,pisspsksi,i2pisspsksi,i2pisspsksi,NA,,cf omahksipisspsksii
pisttoowa,pisttoo,i2pisttoo,i2pisttoo,NA,,"i2 assumed?; pers, elsewhere assumed"
pitsííksiinaawa,pitsííksiinaa,i2pitsííksiinaa,i2pitsííksiinaa,NA,,"pers, elsewhere assumed"
pitsiiksiinaitapiikoana,pitsiiksiinaitapiikoan2,i2pitsiiksiinaitapiikoan2,i2pitsiiksiinaitapiikoan2,NA,,"proper, i2 assumed"
poi'sksíwa,poi'sksí,i2poi'sksí,i2poi'sksí,NA,,"i2, pers, elsewhere assumed"
pokáaakiiwa,pokáaakii,i2pokáaakii,i2pokáaakii,NA,,pers assumed
pokáaima'tsisa,pokáaima'tsis2,i2pokáaima'tsis2,i2pokáaima'tsis2,NA,,pers assumed
pokínssomowa,pokínssomo,i2pokínssomo,i2pokínssomo,NA,,"i2, pers, elsewhere assumed"
pokóna,pokón,%^SPoohpokón,ohpokón,NA,,
pomíísisttsiiwa,pomíísisttsii,ohpomíísisttsii,ohpomíísisttsii,NA,,cf pomiaana'kima'tsis
pónna,pónn,ohpónn,ohpónn,NA,,pers assumed
ponokáómitaawa,ponokáómitaa,%^SPi2nnokáómitaa,i2nnokáómitaa,NA,,pers assumed
ponokáwa,ponoká,i2nnoká,i2nnoká,NA,,pers assumed
poohkísstoya'tsisa,poohkísstoya'tsis2,%^SPi2pohkísstoya'tsis2,%^SPi2pohkísstoya'tsis2,NA,,cf ipohkisstoyi
pookááwa,pookáá,i2pokáá,i2pokáá,NA,,pers assumed
pookáíksskima,pookáíksskim,i2pokáíksskim,i2pokáíksskim,NA,,cf pookaa
pookáóhtaohpommao'pa,pookáóhtaohpommao'p,i2pokáóhtaohpommao'p,i2pokáóhtaohpommao'p,NA,,o'p?
poonisáyiwa,poonisáyi,ohpoonisáyi,ohpoonisáyi,NA,,pers assumed
póósa,póós,ohpóós,ohpóós,NA_IM,,
póósipokaawa,póósipokaa,ohpóósipokaa,ohpóósipokaa,NA_IM,,cf poosa
po'táána,po'táán,po'táán,po'táán,NA,,?
po'táa'tsisa,po'táa'tsis2,%^SPi2po'táa'tsis2,i2po'táa'tsis2,NA,,"i2, elsewhere assumed"
po'tohkípistaana,po'tohkípistaan,%^SPi2po'tohkípistaan,i2po'tohkípistaan,NA,,"i2, elsewhere assumed"
pottstakiiksiwa,pottstakiiksi,i2pottstakiiksi,i2pottstakiiksi,NA,,proper; plural
poyíí'ksskimma,poyíí'ksskimm,ohpoyíí'ksskimm,ohpoyíí'ksskimm,NA,,cf poyii
saahkinaawa,saahkinaa,saahkinaa,saahkinaa,NA,,cf saahkomaapi
saahkómaapiwa,saahkómaapi,saahkómaapi,saahkómaapi,NA,,pers assumed
saahsáísso'kakiwa,saahsáísso'kaki,,,NA,,proper
saahsiwa,saahsi,,,NA,,proper
sa'aiki'somma,sa'aiki'somm,sa'aiki'somm,sa'aiki'somm,NA,,"proper, cf sa'ai"
sa'áíwa,sa'áí,sa'áí,sa'áí,NA,,pers assumed
saa'kssoyaa'tsisa,saa'kssoyaa'tsis2,saa'kssoyaa'tsis2,saa'kssoyaa'tsis2,NA,,cf sa'kssoyi?
saapápista'tsisa,saapápista'tsis2,saapápista'tsis2,saapápista'tsis2,NA,,"pers, elsewhere assumed"
sáí'ittsikotoyiwa,sáí'ittsikotoyi,sáí'ittsikotoyi,sáí'ittsikotoyi,NA,,elsewhere assumed
saipai'tapiwa,saipai'tapi,saipai'tapi,saipai'tapi,NA,,cf saipioohsi
saisí'toya'tsisa,saisí'toya'tsis2,%^SPisaisí'toya'tsis2,saisí'toya'tsis2,NA,,cf saisi'toyi
samákinna,samákinn,samákinn,samákinn,NA,,"pers, elsewhere assumed"
sáóka'simma,sáóka'simm,sáóka'simm,sáóka'simm,NA,,cf saoki
saokiawakaasiwa,saokiawakaasi,saokiawakaasi,saokiawakaasi,NA,,cf saoki
saokiikakkoowa,saokiikakkoo,saokiikakkoo,saokiikakkoo,NA,,cf saoki
saokiipisatsiinikimma,saokiipisatsiinikimm,saokiipisatsiinikimm,saokiipisatsiinikimm,NA,,cf saoki
saokíísipisttoowa,saokíísipisttoo,saokíísipisttoo,saokíísipisttoo,NA,,cf saoki
saoksspa,saokssp,%^SPisaokssp,saokssp,NA,,elsewhere assumed
saooko'pisa,saooko'pis2,saooko'pis2,saooko'pis2,NA_IM,,elsewhere assumed
sapikamaana,sapikamaan,sapikamaan,sapikamaan,NA,,"pers, elsewhere assumed"
sawómmitsaapiikoana,sawómmitsaapiikoan2,sawómmitsaapiikoan2,sawómmitsaapiikoan2,NA,,cf sawommit
sawómmitsiki'soma,sawómmitsiki'somm,sawómmitsiki'somm,sawómmitsiki'somm,NA,,proper
sawómmitsitapiwa,sawómmitsitapi,sawómmitsitapi,sawómmitsitapi,NA,,cf sawommit
sayaittsikihtaana,sayaittsikihtaan,sayaittsikihtaan,sayaittsikihtaan,NA,,"pers, elsewhere assumed"
siikamma,siikamm,siikamm,siikamm,NA,,"pers, elsewhere assumed"
sííksikapaanssiwa,sííksikapaanssi,sííksikapaanssi,sííksikapaanssi,NA,,pers assumed
siiksinokowohtoka,siiksinokowohtok,siiksinokowohtok,siiksinokowohtok,NA,,cf siiksiksaapi'maa
siinaisskiwa,siinaisski,siinaisski,siinaisski,NA,,pers assumed
siiyáá'kayiwa,siiyáá'kayi,siiyáá'kayi,siiyáá'kayi,NA,,cf aapssiiyi'kayi
siiyíí'kayiwa,siiyíí'kayi,siiyíí'kayi,siiyíí'kayi,NA,,cf aapssiiyi'kayi
sikaaattsistaawa,sikaaattsistaa,sikaaattsistaa,sikaaattsistaa,NA,,cf sik
si'káána,si'káán,$^SPisi'káán,si'káán,NA,,elsewhere assumed
sikaapsskiwa,sikaapsski,sikaapsski,sikaapsski,NA,,cf sik
sikaiipisstsiwa,sikaiipisstsi,sikaiipisstsi,sikaiipisstsi,NA,,cf sik
sikapootsiwa,sikapootsi,sikapootsi,sikapootsi,NA,,cf sik
siká'saokkoyiwa,siká'saokkoyi,siká'saokkoyi,siká'saokkoyi,NA,,cf sik
sikihtsisoowa,sikihtsisoo,sikihtsisoo,sikihtsisoo,NA,,pers assumed
sikimiiniiwaniiwa,sikimiiniiwanii,sikimiiniiwanii,sikimiiniiwanii,NA,,cf sikim
sikimiota'siwa,sikimiota'si,sikimiota'si,sikimiota'si,NA,,cf sik
sikohkiaayowa,sikohkiaayo,sikohkiaayo,sikohkiaayo,NA,,cf sik
síkohko'sa,síkohko's,síkohko's,síkohko's,NA,,cf sik
sikohksimiiksiwa,sikohksimiiksi,sikohksimiiksi,sikohksimiiksi,NA,,"proper, plural"
sikohpoyitaipanikimma,sikohpoyitaipanikimm,sikohpoyitaipanikimm,sikohpoyitaipanikimm,NA,,cf sik
sikó'tokaaniwa,sikó'tokaani,sikó'tokaani,sikó'tokaani,NA,,cf sik
siksáápiikoana,siksáápiikoan2,siksáápiikoan2,siksáápiikoan2,NA,,cf sik
siksikanikiisayiiwa,siksikanikiisayii,siksikanikiisayii,siksikanikiisayii,NA,,cf sik
siksikáwa,siksiká,siksiká,siksiká,NA,,proper
siksí'ksskimma,siksí'ksskimm,siksí'ksskimm,siksí'ksskimm,NA,,cf sik
siksinnakiwa,siksinnaki,siksinnaki,siksinnaki,NA,,proper
sikssíkapiiwa,sikssíkapii,sikssíkapii,sikssíkapii,NA,,cf sik
simitsiima,simitsiim,simitsiim,simitsiim,NA,,"pers, elsewhere assumed"
sinopááwa,sinopáá,sinopáá,sinopáá,NA,,pers assumed
sipisttoowa,sipisttoo,sipisttoo,sipisttoo,NA,,cf sipi
sisákkiikayiwa,sisákkiikayi,sisákkiikayi,sisákkiikayi,NA,,cf sisakksskii
sisákkomahkatayowa,sisákkomahkatayo,sisákkomahkatayo,sisákkomahkatayo,NA,,cf sisakksskii
sisákkomiiwa,sisákkomii,sisákkomii,sisákkomii,NA,,cf sisakksskii
sisiinaawa,sisiinaa,sisiinaa,sisiinaa,NA,,cf sisiksinii?
sisomma,sisomm,sisomm,sisomm,NA,,elsewhere assumed
sisóya'tsisa,sisóya'tsis2,sisóya'tsis2,sisóya'tsis2,NA,,cf sisowatoo
sisttsíwa,sisttsí,sisttsí,sisttsí,NA,,"pers, elsewhere assumed"
skiima,skiim,skiim,skiim,NA,,pers assumed
skína'sa,skína's,skína's,skína's,NA,,"pers, elsewhere assumed"
skiníípikaniwa,skiníípikani,skiníípikani,skiníípikani,NA,,proper
sokopisáa'tsisa,sokopisáa'tsis2,ohsokopisáa'tsis2,ohsokopisáa'tsis2,NA,,pers assumed
sokopisáa'tsisa,ohsokopisáa'tsis2,,,NA,,pers assumed
somáána,somáán,%^SPisomáán,somáán,NA,,elsewhere assumed
soohkáókomiiwa,soohkáókomii,soohkáókomii,soohkáókomii,NA,,cf soohk
soohkoyíínaamaawa,soohkoyíínaamaa,soohkoyíínaamaa,soohkoyíínaamaa,NA,,cf soohk
soohksiisiimsstaana,soohksiisiimsstaan,soohksiisiimsstaan,soohksiisiimsstaan,NA,,cf soohk
sootamsstaawa,sootamsstaa,sootamsstaa,sootamsstaa,NA,,cf vai sootamsstaa?
sóótokiaawa,sóótokiaa,sóótokiaa,sóótokiaa,NA,,cf sootokiaawattsa'pssi
sooyáíaiihtsiwa,sooyáíaiihtsi,sooyáíaiihtsi,sooyáíaiihtsi,NA,,"pers, elsewhere assumed"
sooyiipihtsiwa,sooyiipihtsi,sooyiipihtsi,sooyiipihtsi,NA,,"pers, elsewhere assumed"
sooyikkinssimoyiwa,sooyikkinssimoyi,sooyikkinssimoyi,sooyikkinssimoyi,NA,,"pers, elsewhere assumed"
sopokíítsitapiikoana,sopokíítsitapiikoan2,sopokíítsitapiikoan2,sopokíítsitapiikoan2,NA,,cf sopokssi
sopokssiwa,sopokssi,sopokssi,sopokssi,NA,,
sotánikimaa'tsisa,sotánikimaa'tsis2,i2sotánikimaa'tsis2,i2sotánikimaa'tsis2,NA,,pers assumed
sotsskímaa'tsisa,sotsskímaa'tsis2,sotsskímaa'tsis2,sotsskímaa'tsis2,NA,,"pers, elsewhere assumed"
soyii'kayiwa,soyii'kayi,soyii'kayi,soyii'kayi,NA,,"pers, elsewhere assumed"
soyiiksiinawa,soyiiksiina,soyiiksiina,soyiiksiina,NA,,pers assumed
soyíítapiwa,soyíítapi,soyíítapi,soyíítapi,NA,,cf soyoohpi'yi
soyomitaawa,soyomitaa,soyomitaa,soyomitaa,NA,,cf soyoohpi'yi
soyóttaksskawa,soyóttaksska,soyóttaksska,soyóttaksska,NA,,cf soyoohpi'yi
soy'sksíssiwa,soy'sksíssi,soy'sksíssi,soy'sksíssi,NA,,pers assumed
sskima,sskim,sskim,sskim,NA,,pers assumed
sspattakinakimma,sspattakinakim2m2,sspattakinakim2m2,sspattakinakim2m2,NA,,
sspayiikoana,sspayiikoan2,sspayiikoan2,sspayiikoan2,NA,,elsewhere assumed
sspomitápiwa,sspomitápi,sspomitápi,sspomitápi,NA,,cf sspomoo
sspóóhtsiwa,sspóóhtsi,isspóóhtsi,isspóóhtsi,NA,,pers assumed
sspopíiwa,sspopíi,sspopíi,sspopíi,NA,,cf sspomoo
staahtsitsisa,staahtsitsis2,i2staahtsitsis2,i2staahtsitsis2,NA,,pers assumed
stá'aowa,stá'ao,i2stá'ao,i2stá'ao,NA,,i2 assumed
sta'koomiiwa,sta'koomii,sta'koomii,sta'koomii,NA,,"pers, elsewhere assumed"
stamika,stamik,%^SPi2stamik,i2stamik,NA_IM,,i2 assumed
tapikáíimiiwa,tapikáíimii,ohtapikáíimii,ohtapikáíimii,NA,,pers assumed
tapimiima,tapimiim,tapimiim,tapimiim,NA,,?
tátsikikkónamaana,tátsikikkónamaan,ihtátsikikkónamaan,ihtátsikikkónamaan,NA,,cf ihtatsiki
tsaapinííkoana,tsaapinííkoan2,,,NA,,proper
tsíísiiwa,tsíísii,i2htsíísii,i2htsíísii,NA,,cf sstsiisi?
tsikatsííwa,tsikatsíí,tsikatsíí,tsikatsíí,NA,,?
aaapani,aaapan2,i2aapan2,i2aapan2,NI,,
aaápaoo'ssini,aaápaoo'ssin2,i2aápaoo'ssin2,i2aápaoo'ssin2,NI,,cf aaapan
aaattsistaotsipiiisi,aaattsistaotsipiiis,aaattsistaotsipiiis,aaattsistaotsipiiis,NI,,cf aaattsistaa
aahkiáapiksistsikoyi,waahkiáapiksistsiko,wahkiáapiksistsiko,wahkiáapiksistsiko,NI,,cf waahkiaaapiksistsiko
aahkioohsa'tsisi,yaahkioohsa'tsis2,yaahkioohsa'tsis2,yaahkioohtsa'tsis2,NI,,cf yaahkioohsi
aahkóinnimaani,aahkóinnimaan,aahkóinnimaan,aahkóinnimaan,NI,,elsewhere assumed
ááhko'sskaani,ááhko'sskaan,ááhko'sskaan,ááhko'sskaan,NI,,elsewhere assumed
aakááapioyisi,aakááapioyis,,,NI,,proper
aakáíksamaiksiyi,aakáíksamaiksi,aakáíksamaiksi,aakáíksamaiksi,NI,,"proper, plural"
aakáítapisskoyi,aakáítapissko,i2aakáítapissko,i2aakáítapissko,NI,,pers assumed
aakiika'ksimiiyi,aakiika'ksimii,aakiika'ksimii,aakiika'ksimii,NI,,cf aakii
aakíípasskaani,aakíípasskaan,aakíípasskaan,aakíípasskaan,NI,,cf aakii
aakókaa'tsisi,waakókaa'tsis2,waakókaa'tsis2,waakókaa'tsis2,NI,,s2 assumed
ááksi'ksaahkoyi,ááksi'ksaahko,áksi'ksaahko,áksi'ksaahko,NI,,VLV?; pers assumed
aamio'kakiikinaattsiyi,aamio'kakiikinaattsi,omio'kakiikinaattsi,omio'kakiikinaattsi,NI,,cf mamii
aamio'kakiikinaattsiyi,,aamio'kakiikinaattsi,aamio'kakiikinaattsi,NI,,cf mamii
aaná'kimaa'tsisi,aaná'kimaa'tsis2,aná'kimaa'tsis2,aná'kimaa'tsis2,NI,,cf ana'kimaa'tsis?
aanáttsiiyi,waanáttsii,wanáttsii,wanáttsii,NI,,VLV?; pers assumed
aanisoyi,aaniso,aaniso,aaniso,NI,,cf naaniso?
aapaawapsspiyi,aapaawapsspi,aapaawapsspi,aapaawapsspi,NI,,cf aapaiai?
aapáíaiyi,aapáíai,aapáíai,aapáíai,NI,,cf aapaiai NA
aapaookiyi,aapaooki,aapaooki,aapaooki,NI,,"pers, elsewhere assumed"
aapátataksáakssini,aapátataksáakssin2,apátataksáakssin2,apátataksáakssin2,NI,,VLV?; pers assumed
aapátohkatsi,aapátohkat,apátohkat,apátohkat,NI,,VLV?; elsewhere assumed
aapátsstaani,aapátsstaan,apátsstaan,apátsstaan,NI,,"cf aapat; pers, elsewhere assumed"
aapíínima'tsisi,aapíínima'tsis2,%^SPopíínima'tsis2,opíínima'tsis2,NI,,elsewhere assumed
aapíksssini,waapíksssin,wapíksssin,wapíksssin,NI,,cf waapikssi
aapíksssini,,waapíksssin,waapíksssin,NI,,cf waapikssi
aapi'maani,waapi'maan,waapi'maan,waapi'maan,NI,,cf waapi'maa
aapinákosi,waapinákos2,waapinákos2,waapinákos2,NI,,VLV?
aapiónsskiyi,waapiónsski,waapiónsski,waapiónsski,NI,,cf áápi
aapistsissksiyi,aapistsisskitsi,aapistsisskitsi,aapistsisskitsi,NI,,"pers, elsewhere assumed"
aapitsíkamaani,waapitsíkamaan,waapitsíkamaan,waapitsíkamaan,NI,,cf waapitsikai
aapitsíkamaa'tsisi,waapitsíkamaa'tsis2,wapitsíkamaa'tsis2,wapitsíkamaa'tsis2,NI,,elsewhere assumed
áápo'pihkaa'tsisi,áápo'pihkaa'tsis2,áápo'pihkaa'tsis2,áápo'pihkaa'tsis2,NI,,"s2, pers, elsewhere assumed"
aatakoyi,aatako,aatako,aatako,NI,,cf matako?
aatoksípistaani,waatoksípistaan,wtoksípistaan,watoksípistaan,NI,,cf waatoksipistaa
aatsímoyihkaani,waatsímoyihkaan,watsímoyihkaan,watsímoyihkaan,NI,,cf waatsimoyihkaa
aayí'sipisaani,waayí'sipisaan,wayí'sipisaan,wayí'sipisaan,NI,,cf waayi'sipissaa
áíkkaniksipii'pi,áíkkaniksipii'p,íkkaniksipii'p,íkkaniksipii'p,NI,,elsewhere assumed
áíkkatoo'pi,áíkkatoo'p,áíkkatoo'p,áíkkatoo'p,NI,,
áíksikkookiyi,áíksikkooki,áíksikkooki,áíksikkooki,NI,,"pers, elsewhere assumed"
áíksikksiksiyi,áíksikksiksis2,áíksikksiksis3,áíksikksiksis4,NI,,"s2, pers, elsewhere assumed"
áíksinottsisi,áíksinottsis2,áíksinottsis2,áíksinottsis2,NI,,cf aiksini
áiksippoyínnii'pi,áiksippoyínnii'p,áiksippoyínnii'p,áiksippoyínnii'p,NI,,"pers, elsewhere assumed"
aiksisookiyi,aiksisooki,aiksisooki,aiksisooki,NI,,"pers, elsewhere assumed"
áíksisstáanattsiiyi,áíksisstáanattsii,áíksisstáanattsii,áíksisstáanattsii,NI_IM,,elsewhere assumed
áípahpoyiyi,áípahpoyi,áípahpoyi,áípahpoyi,NI,,"pers, elsewhere assumed"
áípahtsíkaimoyi,áípahtsíkaimo,áípahtsíkaimo,áípahtsíkaimo,NI,,"pers, elsewhere assumed"
áípottaayi,áípottaa,áípottaa,áípottaa,NI,,"pers, elsewhere assumed"
áísaakotsiiyi,áísaakotsii,áísaakotsii,áísaakotsii,NI,,"pers, elsewhere assumed"
áísaipihkaisoka'simi,áísaipihkaisoka'sim2,áísaipihkaisoka'sim2,áísaipihkaisoka'sim2,NI,,
áísaipihkáísttsomo'kaani,áísaipihkáísttsomo'kaan,áísaipihkáísttsomo'kaan,áísaipihkáísttsomo'kaan,NI,,
áísapíkaii'pi,áísapíkaii'p,áísapíkaii'p,áísapíkaii'p,NI,,"pers, elsewhere assumed"
aisattsikohtakoyi,aisattsikohtako,aisattsikohtako,aisattsikohtako,NI,,"pers, elsewhere assumed"
áísiitamatoo'piyi,áísiitamatoo'pi,áísiitamatoo'pi,áísiitamatoo'pi,NI,,"pers, elsewhere assumed"
áísiksikimiyi,áísiksikimi,áísiksikimi,áísiksikimi,NI,,"pers, elsewhere assumed"
áísínai'piyi,áísínai'pi,áísínai'pi,áísínai'pi,NI,,proper
áísoyoopoksiikimiyi,áísoyoopoksiikimi,áísoyoopoksiikimi,áísoyoopoksiikimi,NI,,"pers, elsewhere assumed"
áíssimihkatoo'pi,áíssimihkatoo'p,áíssimihkatoo'p,áíssimihkatoo'p,NI,,"pers, elsewhere assumed"
áíssinnii'pi,áíssinnii'p,áíssinnii'p,áíssinnii'p,NI,,"pers, elsewhere assumed"
áísstoyiimsstaayi,áísstoyiimsstaa,áísstoyiimsstaa,áísstoyiimsstaa,NI,,proper
áísstssípokoyi,áísstssípoko,áísstssípoko,áísstssípoko,NI,,"pers, elsewhere assumed"
áísttákoyiiyi,áísttákoyii,áísttákoyii,áísttákoyii,NI_IM,,a > 0 after o?
akáa'tsisi,akáa'tsis2,akáa'tsis2,akáa'tsis2,NI,,elsewhere assumed
akáa'tsisi,akáa'tsis2,okáa'tsis2,okáa'tsis2,NI,,elsewhere assumed
a'kahkóyi,a'kahkó,a'kahkó,a'kahkó,NI,,"pers, elsewhere assumed"
akai'tsiiyi,akai'tsii,akai'tsii,akai'tsii,NI,,elsewhere assumed
a'kakáwaatsimaani,a'kakáwaatsimaan,a'kakáwaatsimaan,a'kakáwaatsimaan,NI,,"pers, elsewhere assumed"
akákihtsimaani,akákihtsimaan,akákihtsimaan,akákihtsimaan,NI,,"pers, elsewhere assumed"
akakkahkoyi,akakkahko,akakkahko,akakkahko,NI,,"pers, elsewhere assumed"
a'kihtákssini,wa'kihtákssin2,wa'kihtákssin2,wa'kihtákssin2,NI,,cf wa'kihtaki
a'kíítoyisi,a'kíítoyis2,a'kíítoyis2,a'kíítoyis2,NI,,"s2, pers, elsewhere assumed"
a'kíítoyiyi,a'kíítoyi,a'kíítoyi,a'kíítoyi,NI,,"pers, elsewhere assumed"
akí'kaani,akí'kaan,okí'kaan,okí'kaan,NI,,elsewhere assumed
akí'kaani,okí'kaan,,,NI,,elsewhere assumed
akimmata'pssiyi,akimmata'pssi,akimmata'pssi,akimmata'pssi,NI,,NA?
a'kióóhsini,a'kióóhsin2,a'kióóhsin2,a'kióóhsin2,NI,,elsewhere assumed
akóka'tssini,akóka'tssin2,akóka'tssin2,akóka'tssin2,NI,,"pers, elsewhere assumed"
akomí'tsimaani,akomí'tsimaan,akomí'tsimaan,akomí'tsimaan,NI,,elsewhere assumed
ákookinssini,ákookinssin2,ákookinssin2,ákookinssin2,NI,,
akóópisi,akóópis2,akóópis2,akóópis2,NI,,verb a ~ o?
akóópsskaani,akóópsskaan,akóópsskaan,akóópsskaan,NI,,verb a ~ o?
a'ksikahkssini,a'ksikahkssin2,a'ksikahkssin2,a'ksikahkssin2,NI,,elsewhere assumed
aksipínnakssini,aksipínnakssin2,aksipínnakssin2,aksipínnakssin2,NI,,
aksipístaani,aksipístaan,aksipístaan,aksipístaan,NI,,"pers, elsewhere assumed"
aksistóóyinihkssini,aksistóóyinihkssin2,aksistóóyinihkssin2,aksistóóyinihkssin2,NI,,"pers, elsewhere assumed"
akspiáápiiniiwani,akspiáápiiniiwan,akspiáápiiniiwan,akspiáápiiniiwan,NI,,cf pisatsaapiiniiwan not n2
akspííyi,akspíí,akspíí,akspíí,NI,,"pers, elsewhere assumed"
akssíni,akssín2,okssín2,okssín2,NI,,elsewhere assumed
amáíipssimi,amáíipssim2,%^SPomáíipssim2,omáíipssim2,NI,,
amáíipssimi,máíipssim2,,,NI,,
amánissini,amánissin,amánissin,amánissin,NI,,n2 unknown
amaohkaapistsissksiyi,amaohkaapistsisskitsi,amaohkaapistsisskitsi,amaohkaapistsisskitsi,NI,,"pers, elsewhere assumed"
amató'simaani,amató'simaan,amató'simaan,amató'simaan,NI,,"pers, elsewhere assumed"
amínsstsiikini,amínsstsiikin2,%^SPomínsstsiikin2,omínsstsiikin2,NI,,
amí'tsssokimiyi,amí'tsssokimi,amí'tsssokimi,amí'tsssokimi,NI,,proper
amoonimaani,amoonimaan,%^SPomoonimaan,omoonimaan,NI,,
amopístaani,amopístaan,omopístaan,omopístaan,NI,,elsewhere assumed
aná'kimaa'tsisi,aná'kimaa'tsis2,aná'kimaa'tsis2,aná'kimaa'tsis2,NI,,cf aana'kimaa'tsis?
anootapisttsomo'kaani,anootapisttsomo'kaan,anootapisttsomo'kaan,anootapisttsomo'kaan,NI,,"pers, elsewhere assumed"
aohkiáána'kimaa'tsisi,aohkiáána'kimaa'tsis2,aohkiáána'kimaa'tsis2,aohkiáána'kimaa'tsis2,NI,,elsewhere assumed
aohkííyi,aohkíí,aohkíí,aohkíí,NI_IM,,
áóhkominokoyi,áóhkominoko,áóhkominoko,áóhkominoko,NI,,"pers, elsewhere assumed"
áóhpiikiinaattsiyi,áóhpiikiinaattsi,áóhpiikiinaattsi,áóhpiikiinaattsi,NI,,"pers, elsewhere assumed"
áóhtakoyi,áóhtako,áóhtako,áóhtako,NI,,"pers, elsewhere assumed"
áóhtoksóo'kiyi,áóhtoksóo'ki,áóhtoksóo'ki,áóhtoksóo'ki,NI,,"pers, elsewhere assumed"
áóhto'tsssapiyi,áóhto'tsssapi,áóhto'tsssapi,áóhto'tsssapi,NI,,"pers, elsewhere assumed"
aomaohksikimiiyi,aomaohksikimii,aomaohksikimii,aomaohksikimii,NI,,"pers, elsewhere assumed"
aoó'ssini,aoó'ssin2,aoó'ssin2,aoó'ssin2,NI,,"pers, elsewhere assumed"
aoówahsini,aoówahsin2,ówahsin2,ówahsin2,NI,,elsewhere assumed
áópakíítsskii'pi,áópakíítsskii'p,áópakíítsskii'p,áópakíítsskii'p,NI,,"pers, elsewhere assumed"
aotahkoinaattsiyi,aotahkoinaattsi,aotahkoinaattsi,aotahkoinaattsi,NI,,"pers, elsewhere assumed"
áó'takiiyi,áó'takii,áó'takii,áó'takii,NI,,"pers, elsewhere assumed"
áó'tokiaakssini,áó'tokiaakssin2,áó'tokiaakssin2,áó'tokiaakssin2,NI,,"pers, elsewhere assumed"
ao'tookoyi,ao'tooko,ao'tooko,ao'tooko,NI,,"pers, elsewhere assumed"
áótooksiinaattsiyi,áótooksiinaattsi,áótooksiinaattsi,áótooksiinaattsi,NI,,"pers, elsewhere assumed"
ao'tópistaani,ao'tópistaan,ao'tópistaan,ao'tópistaan,NI,,"pers, elsewhere assumed"
áó'tsohkssistta'pi,áó'tsohkssistta'p,áó'tsohkssistta'p,áó'tsohkssistta'p,NI,,"pers, elsewhere assumed"
apahkiáápokoyi,apahkiáápoko,apahkiáápoko,apahkiáápoko,NI,,"pers, elsewhere assumed"
apahkísi,apahkís2,apahkís2,apahkís2,NI,,"pers, elsewhere assumed"
apahsónnikisi,apahsónnikis2,apahsónnikis2,apahsónnikis2,NI,,"pers, elsewhere assumed"
apahtóksaapiooyisi,apahtóksaapiooyis2,apahtóksaapiooyis2,apahtóksaapiooyis2,NI,,SP cf apahtok?
apahtóksipisskani,apahtóksipisskan,apahtóksipisskan,apahtóksipisskan,NI,,proper
apáíhpiisoká'simi,apáíhpiisoká'sim2,opáíhpiisoká'sim2,opáíhpiisoká'sim2,NI,,
apaksípistaani,apaksípistaan,apaksípistaan,apaksípistaan,NI,,"pers, elsewhere assumed"
apaksísttohksíksaapiooyisi,apaksísttohksíksaapiooyis2,apaksísttohksíksaapiooyis2,apaksísttohksíksaapiooyis2,NI,,"pers, elsewhere assumed"
apaksísttohksiksisi,apaksísttohksiksis2,apaksísttohksiksis2,apaksísttohksiksis2,NI,,"pers, elsewhere assumed"
apáni'kahtaa'tsisi,apáni'kahtaa'tsis2,apáni'kahtaa'tsis2,apáni'kahtaa'tsis2,NI,,"pers, elsewhere assumed"
apáni'kahtaa'tsisi,páni'kahtaa'tsis2,,,NI,,
apaohponotssimi,apaohponotssim,opaohponotssim,opaohponotssim,NI,,elsewhere assumed
apasstaani,apasstaan,%^SPopasstaan,opasstaan,NI,,elsewhere assumed
apiksípistaani,apiksípistaan,apiksípistaan,apiksípistaan,NI,,cf apaksipistaan
apisaani,apisaan,opisaan,opisaan,NI,,elsewhere assumed
a'póóhsini,a'póóhsin2,a'póóhsin2,a'póóhsin2,NI,,cf á'poo
apookaani,apookaan,apookaan,apookaan,NI,,pers assumed
ápssiyi,ápssi,ápssi,ápssi,NI,,pers assumed
a'sááni,a'sáán,i'sáán,i'sáán,NI,,
a'sááni,,,i2'sáán,NI,,
